Country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Central African Republic,CAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,7.60538059,7.62143247,7.634273973,7.656746605,7.672798485,7.688850364,7.704902244,7.720954124,7.737006003,7.753057883,7.769109763,7.785161642,7.801213522,7.817265402,7.870348968,7.88821471,7.906353334,7.924347491,7.944646698,7.963653729,7.937654499,7.965986067,7.937140839,7.945359402,7.944381842,7.950855565,7.957791582,7.959122283,7.970162766,7.954478474,8.03492889,7.993033484,7.997528011,7.989823108,7.974573823,7.983402356,7.984044432,7.976179011,7.975215898,7.980031462,7.978747311,7.98019198,7.957398311,7.952101191,7.948730296,7.940543838,7.946643552,7.947927702,7.938136056,7.896882725,7.848085011,7.852258499,7.861408071,7.877780988,7.89351183,7.892709236,7.893993387,8.302032168,8.818902694,8.968666731,9.005265017,9.04218434,9.09948955,
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,6.897817098,6.946559011,6.995300923,7.044042835,7.092784747,7.105053878,7.089996308,7.074938738,7.059881168,7.044823598,7.029431415,7.032442929,7.035454443,7.038465957,7.041477471,7.044599407,7.002885477,6.961058893,6.919232309,6.877405726,6.83613683,6.8274369,6.818736971,6.810037042,6.801337112,6.792513599,6.806579377,6.820633109,6.834686842,6.848740574,6.863267939,6.855655902,6.848071348,6.840486795,6.832902241,6.825206149,6.827771513,6.830448414,6.833125316,6.835802217,6.838162441,6.925478412,6.909305467,6.893132521,6.876959575,6.757391315,6.693145683,6.62890005,6.564654418,6.500408785,6.435683541,6.443636169,6.451555335,6.459474502,6.467505206,6.474755147,6.454410697,6.456819908,6.434356244,6.370735222,6.484576786,6.494362079,6.47137802,
Central Europe and the Baltics,CEB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,64.66702835,64.62537977,64.54041151,64.59195161,64.40294054,64.44179202,64.33822532,64.47338081,64.34045439,64.23688351,64.16857697,63.99902337,63.81590548,63.7602919,63.60972831,63.90173763,63.82626624,63.7318069,63.58284272,63.45754711,63.26713332,63.24086007,63.22815205,63.29462517,63.27427626,63.22543886,63.27020647,63.20187755,62.78289456,62.75300894,62.71239389,57.2521149,56.5506169,56.23855776,55.73911729,55.26985658,55.22530015,54.758843,54.70586053,53.49018841,52.07114408,50.43443346,49.59584397,48.84685687,48.88277301,48.73161297,47.76931437,47.99490954,47.91633799,47.05221207,47.21420492,46.88034142,46.95652213,46.86219809,46.9550718,46.68313702,46.63365789,46.72113212,47.16079081,46.30281025,46.18887154,45.48594435,,
Switzerland,CHE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.92582473,43.85245902,43.49322,43.270593,43.047966,42.89870472,42.72414491,42.6558389,42.68872698,42.34719692,42.13215948,42.06638332,41.83616677,41.67931593,41.58571139,41.55535317,41.52499494,41.61353977,41.96263172,41.82672797,41.71621588,41.59355061,41.47124963,41.34850068,41.21171185,41.10409459,40.9824324,40.86112994,40.74018719,40.60359071,40.49937578,40.37950459,40.25998804,40.14082362,40.02201384,39.9284652,39.85151049,39.77492396,39.69376442,39.61727304,39.54077135,39.46560346,39.38947797,39.31192412,39.23487764,39.15905218,39.08307778,38.99911025,38.91545146,38.83283888,38.75021114,38.66765583,38.58537586,38.50280641,38.42056855,38.33866073,38.25988246,38.18240515,38.10503414,38.0271063,37.94969226,37.87129366,37.7938948,
Channel Islands,CHI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,44.94949495,44.94949495,44.94949495,44.94949495,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,43.93939394,43.93939394,43.93939394,43.93939394,43.93939394,43.43434343,43.43434343,43.43434343,43.43434343,43.43434343,42.92929293,42.92929293,42.92929293,42.92929293,42.92929293,42.42424242,42.42424242,42.42424242,42.42424242,40.90909091,40.4040404,39.8989899,39.8989899,37.87878788,37.37373737,37.37373737,37.87878788,38.38383838,42.42424242,41.41414141,40.90909091,44.44444444,46.01010101,48.53535354,48.28282828,47.77777778,48.08080808,46.76767677,46.91919192,46.56565657,43.28282828,43.28282828,43.28282828,43.28282828,,,
Chile,CHL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.00326012,18.23189856,18.460537,18.69186531,18.92184869,19.1491422,19.44502725,19.74091229,19.96955074,20.30847361,20.64470662,20.98093962,21.30103345,21.85514544,22.25862505,23.13283087,22.99833766,22.86384446,22.72935126,22.66210466,22.52761145,22.32587165,22.25862505,22.19137845,22.15372035,22.1053028,21.73813635,21.72603197,21.74620595,21.3830743,21.23513178,20.92176261,20.81551298,20.77919982,20.61780798,20.48600464,20.47255532,20.46852052,20.25467633,20.32192293,20.37572021,20.933867,20.74557652,21.43149185,21.36424525,21.24992603,21.15847065,20.73612783,20.31378636,19.79527956,19.39109346,18.87931266,18.44822913,18.00031499,17.56518771,17.02586275,16.5754635,16.01607672,15.43534697,14.90262895,14.56318702,14.31993271,14.40102498,
China,CHN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.46579501,36.75871435,37.0622853,37.36585626,37.77061753,38.15407557,38.53753362,38.92099167,39.41096583,39.90094,40.39623998,40.88834447,41.48589993,42.19103667,42.682076,43.30981102,43.93754605,44.57380236,45.06031476,45.54672063,46.11178867,47.13530211,48.24413496,49.48068064,50.73863606,51.38934306,51.95494368,52.55239262,53.20320614,53.86456475,54.47010891,54.78273374,55.19910526,55.6901446,55.69020391,55.69441737,55.694444,55.69447063,55.69449726,55.69458321,55.75787186,55.82113207,55.88438929,55.94764475,56.01090318,56.07415984,56.1374177,56.20067197,56.26392504,56.18347308,56.10366022,56.02352781,55.94339539,55.86326298,55.78313057,55.70305735,55.62285036,55.5427499,55.46264943,55.45263687,55.44262431,55.43261175,55.43261175,
Cote d'Ivoire,CIV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,49.47788679,49.86076101,50.04694969,50.31009748,50.49259119,50.65833962,50.83285535,50.93551887,51.02044969,51.10588365,51.28957862,51.28930818,51.91260692,52.40692138,52.83450943,53.14351258,53.88370126,54.25586164,54.37183333,54.46791824,54.89841509,55.30939937,55.29559748,56.29245283,57.2657673,57.60220755,57.91638365,59.15861006,58.26861321,59.92860377,58.58566352,58.63146226,61.32704403,59.76745283,62.10015723,62.0582044,61.30820126,61.60218553,61.88793082,62.12457233,60.58416981,60.9599434,61.08490881,63.40360692,64.16558805,65.03640252,66.06060063,65.79551258,65.69812579,65.73580818,66.20017925,68.96385849,70.8868805,72.59172013,76.93681195,75.42663648,77.70448082,81.3420739,81.5248,82.62582296,84.3928673,84.15681258,86.47581635,
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.88711895,16.01404667,16.11981976,16.24674748,16.37367519,16.50060291,16.64868524,16.75445834,16.86023143,16.87715513,16.98292822,17.12466417,17.26216919,17.51602462,17.75930274,18.00258086,18.28605276,18.34317023,18.85299655,18.89107487,18.95453872,19.06031182,19.16608491,19.27185801,19.37763111,19.52571344,19.4834042,19.4834042,19.44109496,19.39878572,19.35647649,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.4834042,19.48975059,19.48975059,19.48975059,19.59552368,19.70129678,20.51998054,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.67014808,20.71454253,20.75893698,20.80333164,20.84772609,20.89212054,20.93651499,
"Congo, Dem. Rep.",COD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.04960191,11.05842394,11.071657,11.08489006,11.09371209,11.10253413,11.11576719,11.13782228,11.15987737,11.18193247,11.20398756,11.22604265,11.24809775,11.27015284,11.27015284,11.29220794,11.30544099,11.31426303,11.31426303,11.33631812,11.35837322,11.36719525,11.38042831,11.4024834,11.4245385,11.44659359,11.44659359,11.44659359,11.44659359,11.45100461,11.45982665,11.46864868,11.46864868,11.46864868,11.38042831,11.38042831,11.33631812,11.33631812,11.29220794,11.29220794,11.27015284,11.27015284,11.27015284,11.27015284,11.27015284,11.28603251,11.31426303,11.33631812,11.85990605,12.54008513,13.07249509,13.62387243,13.86383185,14.22509429,14.31375576,14.41168038,14.684149,14.82755122,14.92551995,14.94342868,14.9450534,15.30362586,15.48076302,
"Congo, Rep.",COG,Agricultural land (% of land area),AG.LND.AGRI.ZS,,30.88667643,30.88828697,30.89443631,30.88008785,30.87364568,30.87262079,30.87291362,30.87320644,30.88081991,30.88565154,30.89341142,30.89588287,30.90712445,30.91105417,30.91695168,30.93097218,30.9280937,30.7993675,30.80043924,30.81090776,30.822694,30.89633968,30.9090776,30.91566618,30.93367496,30.92822548,30.85133821,30.8582284,30.86340264,30.79747291,30.80513909,30.80399414,30.81931479,30.78731772,30.7984978,30.81112152,30.8492328,30.85088433,30.87456808,30.86366618,30.86498975,30.86333529,30.86431332,30.87344363,30.88039239,30.88951977,30.89142313,30.89304832,30.93181552,30.96750805,31.02961933,31.04541142,31.12973353,31.13152562,31.10814348,31.11407613,31.11747584,31.13176281,31.20878477,31.16456808,31.25212299,31.1897511,31.19004392,
Colombia,COL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.02523659,36.9283461,37.39792699,37.85038306,38.76340694,38.77422262,38.77692654,38.77872916,38.78323569,38.78323569,40.60748085,40.62009914,40.63452005,40.64803966,40.66246057,40.67598017,40.84272195,40.79405137,40.80847228,40.82199189,40.8364128,40.8499324,40.86435331,40.87967553,40.89680036,40.9148265,40.92023434,40.81388013,40.72374944,40.63361875,40.45425868,40.54348806,40.47138351,40.43713384,40.11987382,40.48670572,40.63271744,41.04821992,41.16088328,40.431726,37.62505633,37.50067598,37.90085624,38.20730059,38.35691753,38.01171699,38.2478594,38.40829202,38.34159531,38.30824696,37.60342497,38.41153673,40.39260928,40.3785489,40.36448851,40.35042812,39.19513294,39.70076611,39.97656602,39.8467279,38.76911519,37.64127986,36.48760703,
Comoros,COM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,53.73455132,53.73455132,53.73455132,53.73455132,53.73455132,53.73455132,59.10800645,59.10800645,59.10800645,60.72004299,61.2573885,61.2573885,61.2573885,61.79473401,61.79473401,63.40677055,64.48146158,65.55615261,66.63084363,67.70553466,67.70553466,68.24288017,68.78022569,69.85491671,70.39226222,70.92960774,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,
Cabo Verde,CPV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.62531017,16.62531017,16.87344913,16.87344913,17.12158809,17.12158809,17.12158809,17.36972705,17.36972705,17.86600496,17.86600496,17.86600496,17.86600496,18.36228288,18.61042184,18.61042184,18.85856079,18.85856079,18.85856079,18.85856079,19.35483871,19.35483871,19.35483871,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,
Costa Rica,CRI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.32079906,27.61457109,27.81041911,29.08343126,30.45436741,32.02115159,32.04073639,33.60752056,35.05679593,36.34939287,36.95652174,36.95652174,40.10967489,40.10967489,41.55895025,43.18448884,44.79044262,46.22013318,47.84567176,49.27536232,50.9009009,52.46768508,52.52643948,53.81903643,52.50685468,51.15550333,49.72581277,48.2373678,46.57265962,43.0591461,43.15742264,42.30317274,41.38268703,41.0301606,40.10967489,39.07168038,38.24911868,37.5048962,36.97610654,36.03603604,35.89894242,35.76184881,35.82060321,35.6835096,35.35056796,35.54641598,35.25264395,35.11555033,35.56600078,35.62475519,35.62475519,35.48766157,35.27222875,34.95887192,34.45336663,34.13107716,33.8087877,33.71964943,33.63051312,33.54137485,33.34268703,33.14399922,33.14399922,
Caribbean small states,CSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,4.268746743,4.271256295,4.278784949,4.291332705,4.293842256,4.303880461,4.303880461,4.308899564,4.316428218,4.323956872,4.349052385,4.351561936,4.386695654,4.391463801,4.387663656,4.270362516,4.158078465,4.053320675,3.941538609,3.818325912,3.694223344,3.554814433,3.400349853,3.415823561,3.428788033,3.449530887,3.480461492,3.491769868,3.513114938,3.544246282,3.56534068,3.583925591,3.605270912,3.601022022,3.59602011,3.600804471,3.591035261,3.57850564,3.597090801,3.60418366,3.5950666,3.569639755,3.586368081,3.56503104,3.539779841,3.537797544,3.530545851,3.532603425,3.570241971,3.575511368,3.580529841,3.563467033,3.587304779,3.598596343,3.618168387,3.615659151,3.613149915,3.613149915,3.618168387,3.62318686,3.625696097,3.610640678,,
Cuba,CUB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,33.05400372,35.4283054,37.59776536,44.27374302,42.34636872,41.99255121,43.02607076,44.01303538,44.18063315,46.75977654,47.23463687,51.96461825,54.47858473,52.4301676,54.09683426,55.83798883,56.21973929,55.38175047,54.58100559,55.27932961,55.2886406,56.63873371,57.53258845,57.18808194,57.93296089,60.06517691,62.62569832,63.20297952,63.05400372,62.76536313,62.89571695,63.08193669,62.66294227,62.25325885,62.23463687,61.59217877,62.26256983,62.141527,62.01117318,61.02420857,61.97392924,62.54347213,62.38721805,61.34761771,62.35437805,62.29446585,62.19466366,61.69673055,61.19691845,60.70274333,59.96275605,60.06244784,60.85492228,60.36223803,59.94524496,59.8490965,60.69364162,60.69364162,61.66666667,61.66666667,61.66666667,61.66666667,61.66666667,
Curacao,CUW,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,
Cyprus,CYP,Agricultural land (% of land area),AG.LND.AGRI.ZS,,43.72294372,43.50649351,43.83116883,43.61471861,43.50649351,43.29004329,43.3982684,43.3982684,43.18181818,43.07359307,42.85714286,42.64069264,42.66233766,31.06060606,19.51298701,19.25324675,19.05844156,18.86363636,18.66883117,18.56060606,19.03679654,19.6969697,19.80519481,19.6969697,17.61904762,17.66233766,17.57575758,17.46753247,17.46753247,17.38095238,17.22943723,17.27272727,17.17532468,15.51948052,15.48701299,15.4978355,15.38961039,15.60606061,15.60606061,15.31385281,15.15151515,15.15151515,16.66666667,16.88311688,18.07359307,16.99134199,15.93073593,12.51082251,13.80952381,12.39177489,12.58658009,12.65151515,11.77813853,11.79437229,13.70995671,11.83874459,13.14069264,14.33408009,13.56367965,13.81471861,13.16085498,13.31604978,13.96063853,
Czechia,CZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.41607351,55.44195677,55.39019024,55.39019024,55.39019024,55.44195677,55.41607351,55.39019024,55.36430698,47.26362107,47.47534619,47.00220036,46.66696868,46.16116505,46.5592233,46.24041947,45.90717245,45.62890069,45.37148776,45.65440891,45.5969956,45.53224553,45.25320554,45.1754954,45.60290118,45.62880456,45.63999974,45.64686659,45.73056051,45.74762027,45.8019594,
Germany,DEU,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.49508779,55.54664452,55.57242288,55.73282159,55.95050554,55.94191275,55.60106551,55.23730416,55.14851202,54.48686736,54.28350471,54.27491192,54.12597027,53.90828631,53.8252227,53.72783777,53.5874889,53.44427577,53.2580987,53.04327901,52.87715178,52.69097471,52.50193338,52.3701773,52.25560679,52.15249334,51.91475955,51.83456019,51.71712543,51.64838312,49.08200384,48.55211526,49.15788268,49.57749706,49.67917502,49.66341058,49.64045266,49.77651711,49.14894836,48.91245164,48.82201204,48.63555581,48.74000172,48.77999828,48.83300837,48.59486121,48.61330198,48.53569687,48.43808267,47.91003242,47.96591692,47.81086819,47.85886265,47.93637145,47.95906667,47.68433707,47.76311647,47.64153644,47.70027763,47.49706632,47.48561779,47.50114495,47.46587299,
Djibouti,DJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.03968939,57.65746333,59.16738568,60.46160483,60.46160483,62.62295082,63.91716997,64.77998274,64.77998274,66.93701467,69.09404659,72.54529767,73.40811044,73.4124245,73.4124245,73.4124245,73.4253667,73.43399482,73.42105263,73.4253667,73.43830889,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.50301984,73.50301984,73.50301984,73.50733391,
Dominica,DMA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,22.66666667,24,24,24,24,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,25.33333333,24,24,24,24,24,24,24,22.66666667,22.66666667,22.66666667,22.66666667,25.33333333,28,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,29.33333333,30.66666667,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,
Denmark,DNK,Agricultural land (% of land area),AG.LND.AGRI.ZS,,79,78.525,77.2,76.7,75.825,75.675,75.575,75.425,74.775,74.375,73.775,73.9,74.65,73.3,73.425,73.325,73.175,73.025,73,72.625,72.425,72.175,71.15,71.375,70.85,70.475,69.95,69.675,69.35,69.7,69.25,68.9,68.475,67.275,68.15,67.9,67.2,66.8,66.1,66.175,66.9,66.625,66.45,66.15,67.675,67.75,66.575,66.7,65.85,65.65,67.25,65.6,65.7,66.315775,65.847475,65.6275,65.7825,65.8125,65.649125,65.499675,65.45,65.6,65.525,
Dominican Republic,DOM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.33222935,45.64272407,45.9532188,46.26371352,46.57420824,46.88470296,47.19519768,47.40219416,48.23018009,48.33367833,48.51997516,49.05816601,49.78265369,50.19664666,50.8176361,51.95611675,52.57710619,53.09459739,53.61208859,54.23307804,54.33657628,54.44007452,54.44007452,54.44007452,54.44007452,54.58497206,54.58497206,54.58497206,54.37969986,54.17442972,53.96915752,53.76388532,53.55861519,53.35334299,53.14807079,52.94280066,52.73752846,52.53225626,52.26488719,52.05961499,52.05961499,52.05961499,49.03083006,48.08282343,48.29080522,47.62306562,47.89579176,46.98299317,48.12260195,47.56293314,48.0161271,47.67402194,50.0752101,50.27032912,50.0964852,51.82594494,52.38640861,53.36602981,53.70121843,52.32439216,52.41072974,54.69412436,55.35308089,
